schema_version,source,video_id,video_url,comment_id,parent_comment_id,depth,is_reply,author_id,author_handle,display_name,text_raw,text_normalized,likes,reply_count,create_time,images,audio,sticker,image_count,audio_count,capture_method,capture_source,captured_at,collector_version,caption,hashtags,creator,video_create_time,exported_at
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7621619734487991048,,0,no,,dhearcived,,"@Soni Adeputra: effort itu bukan seberapa besar apa yang dia kasih, tapi dari apa yang dia usahakan untukmu",,9,0,1774546635,,,,0,0,api,api,2026-08-21T08:05:16.062049+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7621373726596563732,,0,no,,achmadmarwanhanani13,,"thanks kak 🥰
banyakin VT begini ya biar semua pasangan pada harmonis",,0,0,1774489366,,,,0,0,api,api,2026-08-21T08:05:16.062062+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7621480493623542546,,0,no,,adeputraaa07,,"effort itu bukan seberapa besar apa yang dia kasih, tapi dari apa yang dia usahakan untukmu",,1,0,1774514214,,,,0,0,api,api,2026-08-21T08:05:16.062081+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7621499182532182785,,0,no,,raihndprdana_,,Semoga dipermudah amainnnn,,0,0,1774518567,,,,0,0,api,api,2026-08-21T08:05:16.062101+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7624098528880870145,,0,no,,zzzzttw,,"@dillaaja1: ""bertanggung jawab dan setia, itu yang paling utama""🥰",,0,0,1775123777,,,,0,0,api,api,2026-08-21T08:05:16.062116+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7636826368130876167,,0,no,,dzakirotunnfsyh,,dan aku adalah wanita yang tidak diperjuangkan dan hanya jalan tanpa tujuan,,0,0,1778087207,,,,0,0,api,api,2026-08-21T08:05:16.062131+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7622934559995544328,,0,no,,yourpurrincesss,,@disnney60: bertanggung jawab dan setia🥰,,0,0,1774852775,,,,0,0,api,api,2026-08-21T08:05:16.062144+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7633296465821221653,,0,no,,pangillsajavii,,royal itu bukan tentang nominal tapi usahanya jika kamu dicintai kamu akan diusahakan☺️,,1,0,1777265343,,,,0,0,api,api,2026-08-21T08:05:16.062158+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7623693577919759105,,0,no,,sy.rfiyaay,,@🐣: “Memberi sesuai kemampuan”. Karena “memberi adalah tanggung jawab”.. suka bngt sama positive think kamu ka. Langgeng ya kaa 🤍,,0,0,1775029499,,,,0,0,api,api,2026-08-21T08:05:16.062198+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7640892650467492615,,0,no,,aboutnadh,,ini yg aku maksuttttttt😭,,0,0,1779033960,,,,0,0,api,api,2026-08-21T08:05:16.062215+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7641110418384241429,,0,no,,heidyyya,,totally agree 💗,,1,0,1779084684,,,,0,0,api,api,2026-08-21T08:05:16.062232+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7640768180114031368,,0,no,,nrndh___,,Ditinggl kk 7 tahun ☹️,,0,0,1779004990,,,,0,0,api,api,2026-08-21T08:05:16.062248+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7649942356116980501,,0,no,,rhiefayaa,,langgeng langgeng kak🥰,,0,0,1781141028,,,,0,0,api,api,2026-08-21T08:05:16.062263+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7621198386225939218,,0,no,,shifanrhm,,di usahakan dan bertanggung jawab itu yang ku pilih bukan lagi tentang cinta melainkan kemampuannya untuk menghindupi dan mencukupi,,2,0,1774448530,,,,0,0,api,api,2026-08-21T08:05:16.062277+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7621797153724039956,,0,no,,apaaja.0184,,"""bertanggung jawab dan setia, itu yang paling utama""🥰",,4,0,1774587955,,,,0,0,api,api,2026-08-21T08:05:16.062290+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7624736764552430343,,0,no,,atikazalfaa_,,nah ini ni penting,,1,0,1775272378,,,,0,0,api,api,2026-08-21T08:05:16.062305+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7623032267098718996,,0,no,,lala.shdll,,selalu diusahakan sm mas aku🥹🥹🥹,,0,0,1774875517,,,,0,0,api,api,2026-08-21T08:05:16.062328+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7639939137303757575,,0,no,,hatihatiinihati,,Fixx aku akan luluhhh😇,,1,0,1778811961,,,,0,0,api,api,2026-08-21T08:05:16.062344+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
raw.v1.1,tiktok,7620779574355758356,https://www.tiktok.com/@drew_chelle/video/7620779574355758356,7620857831411778311,,0,no,,dantzsc,,kerenn,,1,1,1774369243,,,,0,0,api,api,2026-08-21T08:05:16.062359+00:00,1.1.0,,,drew_chelle,1787299470,2026-08-21T12:07:50+00:00
